latitude,longitude,precip_detection,precip_quantile,tp_rollingmax,drought_quantile,drought_detection,DisNo.,iso,disaster_type,start_date,end_date,event_index,start_drought_days,drought_index,precip_var,year,BARE,BUILT,GRASS-MAN,GRASS-NAT,SHRUBS,TREES,WATER
21.8,103.4,tp_rollingmax,0.95,0.0532088588961928,0.15,pei_90,2023-0263-VNM,VNM,Flood,2023-04-28,2023-04-30,304,40,pei_90,tp_rollingmax,2023,0.0,0.0,54.742045454545455,24.49659090909091,2.3022727272727272,18.45909090909091,0.0
21.1,92.2,tp_rollingmax,0.95,0.1137345581396522,0.15,pei_30,2023-0294-BGD,BGD,Storm,2023-05-13,2023-05-14,485,40,pei_30,tp_rollingmax,2023,0.0,0.0,41.72840909090909,26.28068181818182,1.5329545454545457,15.157954545454546,15.3
24.6,94.1,tp_rollingmax,0.95,0.0419871675425613,0.15,pei_30,2023-0294-IND,IND,Storm,2023-05-14,2023-05-14,486,40,pei_30,tp_rollingmax,2023,0.0,0.5859030837004405,42.13546255506608,42.08920704845815,0.0352422907488986,15.154185022026432,0.0
21.4,94.2,tp_rollingmax,0.95,0.2263290003226862,0.15,pei_30,2023-0294-MMR,MMR,Storm,2023-05-14,2023-05-15,487,40,pei_30,tp_rollingmax,2023,0.0,0.0,45.03977272727273,37.32159090909091,0.0,17.638636363636362,0.0
4.6,45.5,tp_rollingmax,0.95,0.0295333885256836,0.15,pei_90,2023-0295-SOM,SOM,Flood,2023-04-01,2023-05-15,305,40,pei_90,tp_rollingmax,2023,0.0,0.0,0.0,84.29268292682927,15.648780487804878,0.0585365853658536,0.0
14.2,-91.0,tp_rollingmax,0.95,0.1752331341920694,0.15,pei_90,2023-0365-GTM,GTM,Flood,2023-05-01,2023-10-11,306,40,pei_90,tp_rollingmax,2023,0.0,0.0,57.23826291079812,30.90023474178404,0.0375586854460093,11.82394366197183,0.0
32.9,73.9,tp_rollingmax,0.95,0.0832991956535275,0.15,pei_90,2023-0428-PAK,PAK,Flood,2023-06-25,2023-09-07,308,40,pei_90,tp_rollingmax,2023,0.0,0.2186234817813765,99.08906882591091,0.6923076923076923,0.0,0.0,0.0
13.9,1.1,tp_rollingmax,0.95,0.0434933887384359,0.15,pei_90,2023-0457-NER,NER,Flood,2023-07-01,2023-10-15,310,40,pei_90,tp_rollingmax,2023,10.539906103286384,0.2593896713615023,27.022300469483568,61.69014084507042,0.488262910798122,0.0,0.0
39.7,115.6,tp_rollingmax,0.95,0.2093941881619181,0.15,pei_90,2023-0503-CHN,CHN,Flood,2023-08-01,2023-08-09,311,40,pei_90,tp_rollingmax,2023,0.0,0.0,2.72294776119403,82.44496268656717,0.0,14.832089552238806,0.0
38.9,69.7,tp_rollingmax,0.95,0.0366284505159461,0.15,pei_30,2023-0570-TJK,TJK,Flood,2023-08-27,2023-08-30,312,40,pei_30,tp_rollingmax,2023,1.7924528301886793,0.0,34.26981132075472,63.72830188679245,0.030188679245283,0.1188679245283018,0.060377358490566
16.3,-13.7,tp_rollingmax,0.95,0.0606372034408207,0.15,pei_90,2023-0579-MRT,MRT,Flood,2023-07-30,2023-07-31,313,40,pei_90,tp_rollingmax,2023,12.02570093457944,0.5899532710280374,0.2336448598130841,86.5338785046729,0.616822429906542,0.0,0.0
39.2,-1.0,tp_rollingmax,0.95,0.0989663375095579,0.15,pei_30,2023-0581-ESP,ESP,Flood,2023-09-02,2023-09-04,315,40,pei_30,tp_rollingmax,2023,0.0,0.1891385767790262,5.435393258426966,81.96816479400749,0.4559925093632959,10.823033707865168,1.1282771535580525
39.2,22.1,tp_rollingmax,0.95,0.2701535586739921,0.15,pei_30,2023-0582-GRC,GRC,Flood,2023-09-04,2023-09-07,317,40,pei_30,tp_rollingmax,2023,0.2808988764044944,0.4868913857677903,69.41479400749064,14.80992509363296,5.117041198501872,9.890449438202246,0.0
9.1,46.0,tp_rollingmax,0.95,0.153219103203782,0.15,pei_30,2023-0741-SOM,SOM,Flood,2023-09-01,2023-11-20,321,40,pei_30,tp_rollingmax,2023,2.5966183574879227,0.0,0.0,82.33333333333333,15.06400966183575,0.0060386473429951,0.0
-20.4,-64.8,tp_rollingmax,0.95,0.0341371803674937,0.15,pei_90,2023-0783-BOL,BOL,Flood,2023-12-10,2023-12-13,323,40,pei_90,tp_rollingmax,2023,2.638636363636364,0.0,2.5534090909090907,75875,13.423863636363636,5.509090909090909,0.0
-6.7,108.1,tp_rollingmax,0.95,0.0252261285937718,0.15,pei_90,2023-0803-IDN,IDN,Flood,2023-11-24,2023-11-27,325,40,pei_90,tp_rollingmax,2023,0.6292682926829268,18.17560975609756,70.38780487804878,5.739024390243903,0.0,5.068292682926829,0.0
-4.9,29.7,tp_rollingmax,0.95,0.0775407174224664,0.15,pei_90,2023-0807-TZA,TZA,Flood,2023-10-15,2023-11-23,326,40,pei_90,tp_rollingmax,2023,0.0,17.82560975609756,30.452439024390245,28.23170731707317,4.232926829268293,16.196341463414633,3.0609756097560976
